id,WEBサイトのアドレス,会場(投稿),主催,開催年度,多言語対応の有無,バリアフリー対応の有無,組織委員会の認証の有無,画像等データの有無
2547,https://www.artscouncil-tokyo.jp/ja/events/22687/,緑香園|離島キッチン|THEGLEE|神楽坂モノガタリ,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部,2017,有り,無し,なし,あり・チラシ画像|あり・その他画像
2552,https://www.artscouncil-tokyo.jp/ja/events/12776/,梅若能楽学院会館,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,なし,あり・チラシ画像
2556,https://www.tobikan.jp/exhibition/2017_boston.html,"東京都美術館 – 1F 企画展示室|東京都美術館 – 2F 企画展示室|東京都美術館 – LBF 企画展示室",東京都美術館|朝日新聞社|BS朝日|テレビ朝日,2017,有り,有り,,あり・チラシ画像
2558,https://www.tobikan.jp/exhibition/2017_goghandjapan.html,"東京都美術館 – 1F 企画展示室|東京都美術館 – 2F 企画展示室|東京都美術館 – LBF 企画展示室",東京都美術館|NHK|NHKプロモーション,2017,有り,有り,,あり・チラシ画像
2559,https://www.artscouncil-tokyo.jp/ja/events/22687/,神楽坂界隅（神楽坂路上界隅）,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部,2017,有り,無し,なし,あり・チラシ画像|あり・その他画像
2562,https://www.artscouncil-tokyo.jp/ja/events/12776/,梅若能楽学院会館,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,なし,あり・チラシ画像
2563,https://www.artscouncil-tokyo.jp/ja/events/12776/,宝生能楽堂,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,なし,あり・チラシ画像
2565,https://www.teien-art-museum.ne.jp/programs/concert_2017.html,"東京都庭園美術館 - 新館 ギャラリー2",東京都庭園美術館|株式会社ジャパン・アーツ,2017,無し,有り,なし,なし
2568,https://www.teien-art-museum.ne.jp/programs/concert_2017.html,"東京都庭園美術館 - 新館 ギャラリー2",東京都庭園美術館|株式会社ジャパン・アーツ,2017,無し,有り,なし,なし
2570,https://www.artscouncil-tokyo.jp/ja/events/12776/,杵家会館,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,なし,あり・チラシ画像
2572,https://www.tobikan.jp/exhibition/2017_bruegel.html,"東京都美術館 – 1F 企画展示室|東京都美術館 – 2F 企画展示室|東京都美術館 – LBF 企画展示室",東京都美術館|日本テレビ放送網|読売新聞社|BS日テレ,2017,有り,有り,,あり・チラシ画像
2574,https://www.teien-art-museum.ne.jp/programs/tea_ceremony.html,"東京都庭園美術館 - 庭園 茶室 「光華」広間",東京都庭園美術館,2017,有り,有り,なし,あり・その他画像
2576,https://www.artscouncil-tokyo.jp/ja/events/12776/,杵家会館,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,なし,あり・チラシ画像
2577,https://www.artscouncil-tokyo.jp/ja/events/12776/,杵家会館,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,なし,あり・チラシ画像
2578,https://www.teien-art-museum.ne.jp/programs/tea_ceremony_180324.html,"東京都庭園美術館 - 庭園 茶室 「光華」広間",東京都庭園美術館,2017,有り,有り,なし,あり・その他画像
2579,https://www.artscouncil-tokyo.jp/ja/events/12776/,杵家会館,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,なし,あり・チラシ画像
2580,https://www.artscouncil-tokyo.jp/ja/events/12776/,新宿文化センター,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,なし,あり・チラシ画像
2582,,"東京都江戸東京博物館 - 5F 常設展示室",東京都江戸東京博物館,2016,無し,有り,なし,なし
2583,https://www.artscouncil-tokyo.jp/ja/events/12776/,新宿文化センター,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,なし,あり・チラシ画像
2584,https://www.artscouncil-tokyo.jp/ja/events/12776/,芸能花伝舎,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,,あり・チラシ画像
2585,https://www.artscouncil-tokyo.jp/ja/events/12776/,芸能花伝舎,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,,あり・チラシ画像
2586,,"東京都江戸東京博物館 - 5F 常設展示室",東京都江戸東京博物館,2016,無し,有り,なし,なし
2587,https://www.artscouncil-tokyo.jp/ja/events/12776/,芸能花伝舎,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,,あり・チラシ画像
2588,https://www.artscouncil-tokyo.jp/ja/events/12780/,杵家会館,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,なし,あり・チラシ画像
2589,,"東京都江戸東京博物館 - 5F 常設展示室",東京都江戸東京博物館,2016,無し,有り,なし,なし
2590,https://www.artscouncil-tokyo.jp/ja/events/12780/,新宿文化センター,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,なし,あり・チラシ画像
2591,https://www.artscouncil-tokyo.jp/ja/events/12780/,芸能花伝舎,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,なし,あり・チラシ画像
2592,,"東京都江戸東京博物館 - 5F 常設展示室",東京都江戸東京博物館,2016,無し,有り,なし,なし
2593,,"東京都江戸東京博物館 - 5F 常設展示室",東京都江戸東京博物館,2016,無し,有り,なし,なし
2594,,"東京都江戸東京博物館 - 5F 常設展示室",東京都江戸東京博物館,2016,無し,有り,なし,なし
2595,https://www.artscouncil-tokyo.jp/ja/events/12776/,"国立劇場 - 大劇場",東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,2016,有り,無し,なし,あり・チラシ画像
2597,,"東京都江戸東京博物館 - 5F 常設展示室",東京都江戸東京博物館,2016,無し,有り,なし,なし
2598,,"東京都江戸東京博物館 - 5F 常設展示室",東京都江戸東京博物館,2016,無し,有り,なし,なし
2599,,"東京都江戸東京博物館 - 5F 常設展示室",東京都江戸東京博物館,2016,無し,有り,なし,なし
2600,,"東京都庭園美術館 - 庭園 茶室 「光華」広間",東京都庭園美術館,2017,有り,有り,なし,あり・その他画像
2601,,"東京都江戸東京博物館 - 5F 常設展示室",東京都江戸東京博物館,2016,無し,有り,なし,なし
2602,,"東京都江戸東京博物館 - 5F 常設展示室",東京都江戸東京博物館,2016,無し,有り,なし,なし
2604,,"東京都江戸東京博物館 - 5F 常設展示室",東京都江戸東京博物館,2016,無し,有り,なし,なし
2607,,東京都江戸東京博物館,東京都江戸東京博物館,2016,有り,有り,なし,なし
2610,,"東京都江戸東京博物館 - 1F 小ホール（旧 映像ホール）",東京都江戸東京博物館,2016,無し,有り,なし,なし
2611,,"東京都江戸東京博物館 - 1F 小ホール（旧 映像ホール）",東京都江戸東京博物館,2016,無し,有り,なし,なし
2612,,"東京都江戸東京博物館 - 1F 小ホール（旧 映像ホール）",東京都江戸東京博物館,2016,無し,有り,なし,なし
2613,,"東京都江戸東京博物館 - 7F 映像ライブラリー",東京都江戸東京博物館,2016,無し,有り,なし,なし
2616,,狛江市立和泉小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2618,,日野市立東光寺小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2620,,青梅市立第二小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2622,https://www.artscouncil-tokyo.jp/ja/events/22696/,"毘沙門天善國寺 - 境内 特設ステージ",アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部,2017,有り,無し,なし,なし
2623,,江東区立毛利小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2625,,三宅村立三宅中学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2627,,成立学園中学・高等学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2629,,武蔵村山市立第二小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2631,,武蔵野市立第一小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2633,,小平市立小平第九小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2635,,清瀬市立清瀬小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2637,,清瀬市立清瀬小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2638,https://www.artscouncil-tokyo.jp/ja/events/22696/,神楽坂路上界隈（神楽坂まち舞台・大江戸めぐり）,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部,2017,有り,無し,なし,あり・チラシ画像|あり・その他画像
2639,https://www.artscouncil-tokyo.jp/ja/events/22696/,神楽坂界隅（神楽坂路上界隅）,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部,2017,有り,無し,なし,あり・チラシ画像|あり・その他画像
2640,https://www.artscouncil-tokyo.jp/ja/events/22696/,"東京神楽坂組合 - 見番",アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部,2017,有り,無し,なし,あり・チラシ画像|あり・その他画像
2641,,葛飾区立飯塚小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2643,,羽村市立武蔵野小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2645,,東京都立工芸高等学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2647,,荒川区立第七中学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2649,,練馬区立光が丘第四中学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2651,,八王子市立楢原中学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2653,,世田谷区立烏山小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2655,,東村山市立大岱小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2657,,八王子市立由井第二小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2659,,東京都立三鷹中等教育学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2661,,大田区立高畑小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2663,,東京都立中央ろう学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2665,,世田谷区立池尻小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2667,,中野区立桃園小学校,アーツカウンシル東京,2016,無し,無し,なし,なし
2669,https://www.artscouncil-tokyo.jp/ja/events/22696/,"赤城神社 神楽殿",アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部,2017,有り,無し,なし,あり・チラシ画像|あり・その他画像
